0,"           3           2
332,"            3           2
-2.427e-05 x + 0.02217 x - 6.745 x + 1099"
333,"           3            2
1.747e-08 x - 0.001759 x + 1.064 x + 257.7"
334,"           3           2
5.679e-05 x - 0.05102 x + 15.29 x - 1110"
335,"            3           2
-4.525e-05 x + 0.04049 x - 12 x + 1592"
336,"           3           2
4.544e-05 x - 0.04105 x + 12.42 x - 845.3"
337,"            3           2
-0.0001097 x + 0.09914 x - 29.75 x + 3379"
338,"            3           2
-2.558e-05 x + 0.02125 x - 5.77 x + 926.8"
339,"            3           2
-3.358e-05 x + 0.02961 x - 8.597 x + 1240"
340,"            3          2
-1.854e-05 x + 0.0155 x - 4.187 x + 779.7"
341,"            3            2
-7.643e-06 x + 0.006207 x - 1.548 x + 531.8"
342,"           3           2
-3.49e-05 x + 0.03083 x - 8.984 x + 1284"
343,"           3           2
7.263e-05 x - 0.06771 x + 21.04 x - 1758"
344,"           3        2
5.209e-05 x - 0.05 x + 16.04 x - 1304"
345,"           3           2
9.355e-05 x - 0.08518 x + 25.94 x - 2229"
346,"           3           2
7.838e-05 x - 0.07057 x + 21.27 x - 1737"
347,"            3            2
-6.356e-06 x + 0.009808 x - 4.141 x + 932.5"
348,"            3           2
-0.0001024 x + 0.09315 x - 28.17 x + 3232"
349,"           3           2
6.145e-05 x - 0.05313 x + 15.3 x - 1070"
350,"            3           2
-5.545e-05 x + 0.05162 x - 16 x + 2052"
351,"            3           2
-5.218e-05 x + 0.04764 x - 14.49 x + 1867"
352,"            3           2
-1.588e-05 x + 0.01402 x - 4.113 x + 801.6"
353,"           3           2
3.417e-05 x - 0.03175 x + 9.823 x - 609"
354,"            3           2
-6.103e-05 x + 0.05582 x - 17 x + 2127"
355,"            3           2
-0.0001007 x + 0.09109 x - 27.44 x + 3156"
356,"            3          2
-0.0001708 x + 0.1541 x - 46.39 x + 5071"
357,"            3           2
-8.424e-05 x + 0.07418 x - 21.78 x + 2546"
358,"           3            2
6.289e-06 x - 0.005751 x + 1.699 x + 255.5"
359,"            3           2
-2.476e-05 x + 0.02057 x - 5.615 x + 925"
360,"            3           2
-4.899e-05 x + 0.04345 x - 12.81 x + 1685"
361,"           3           2
-7.19e-05 x + 0.06414 x - 19.08 x + 2327"
362,"           3           2
3.128e-05 x - 0.02699 x + 7.714 x - 292.6"
363,"            3           2
-2.055e-05 x + 0.01778 x - 5.086 x + 922.4"
364,"           3           2
7.304e-06 x - 0.00648 x + 1.935 x + 252.7"
365,"            3           2
-5.731e-05 x + 0.05184 x - 15.56 x + 2003"
366,"           3          2
0.0003823 x - 0.3437 x + 103 x - 9832"
367,"           3           2
8.631e-05 x - 0.07929 x + 24.37 x - 2047"
368,"           3           2
5.809e-05 x - 0.05362 x + 16.57 x - 1254"
369,"           3           2
5.386e-05 x - 0.04905 x + 14.93 x - 1058"
370,"           3          2
0.0001112 x - 0.1054 x + 33.3 x - 3047"
371,"           3            2
4.666e-06 x - 0.005907 x + 2.411 x + 147.8"
372,"           3           2
5.426e-05 x - 0.04912 x + 14.91 x - 1053"
373,"          3           2
2.26e-05 x - 0.02202 x + 7.235 x - 333.3"
374,"          3           2
3.28e-05 x - 0.03124 x + 10.01 x - 610.7"
375,"           3           2
8.335e-05 x - 0.07717 x + 23.92 x - 2015"
376,"           3            2
6.644e-06 x - 0.007274 x + 2.745 x + 115.6"
377,"           3           2
-6.16e-05 x + 0.05482 x - 16.06 x + 2014"
378,"           3           2
2.384e-05 x - 0.02263 x + 7.303 x - 332.4"
379,"           3           2
-2.24e-05 x + 0.01888 x - 5.122 x + 903.5"
380,"            3           2
-4.595e-05 x + 0.03963 x - 11.17 x + 1485"
381,"           3           2
2.228e-05 x - 0.02093 x + 6.746 x - 284.1"
382,"           3            2
2.738e-06 x - 0.005796 x + 2.931 x + 15.56"
383,"           3           2
9.617e-06 x - 0.00945 x + 3.257 x + 56.08"
384,"           3         2
0.0001318 x - 0.122 x + 37.76 x - 3467"
385,"           3           2
5.333e-05 x - 0.05001 x + 15.71 x - 1222"
386,"           3           2
4.648e-05 x - 0.04284 x + 13.19 x - 931.1"
387,"           3           2
4.481e-05 x - 0.04148 x + 12.89 x - 914.8"
388,"           3           2
6.357e-05 x - 0.05881 x + 18.2 x - 1456"
389,"           3           2
1.953e-05 x - 0.01931 x + 6.41 x - 286.1"
390,"           3           2
3.031e-05 x - 0.02859 x + 9.101 x - 550.5"
391,"           3            2
3.446e-06 x - 0.004842 x + 2.11 x + 134.3"
392,"            3           2
-2.176e-05 x + 0.01951 x - 5.656 x + 950.1"
393,"            3           2
-3.895e-05 x + 0.03427 x - 9.904 x + 1353"
394,"           3           2
1.995e-05 x - 0.02086 x + 7.25 x - 421.9"
395,"          3           2
7.93e-05 x - 0.07332 x + 22.62 x - 1915"
396,"           3           2
0.0001035 x - 0.09531 x + 29.31 x - 2597"
397,"            3            2
-8.589e-06 x + 0.006986 x - 1.737 x + 538.9"
398,"          3           2
8.83e-05 x - 0.08089 x + 24.79 x - 2126"
399,"           3           2
3.578e-05 x - 0.03374 x + 10.69 x - 721.9"
400,"            3           2
-4.428e-05 x + 0.03943 x - 11.62 x + 1544"
401,"            3           2
-2.961e-05 x + 0.02591 x - 7.451 x + 1115"
402,"            3           2
-1.398e-05 x + 0.01134 x - 2.91 x + 638.5"
403,"          3           2
2.25e-05 x - 0.02185 x + 7.147 x - 381.8"
404,"           3          2
2.778e-05 x - 0.0266 x + 8.591 x - 534.3"
405,"          3           2
1.53e-05 x - 0.01632 x + 5.835 x - 299.5"
406,"            3            2
-9.675e-07 x - 0.001578 x + 1.399 x + 142.5"
407,"            3           2
-3.934e-05 x + 0.03256 x - 8.728 x + 1141"
408,"           3             2
-1.76e-06 x + 0.0004571 x + 0.3392 x + 296.3"
409,"          3          2
5.85e-05 x - 0.0547 x + 17.1 x - 1397"
410,"            3           2
-1.923e-05 x + 0.01784 x - 5.431 x + 926.8"
411,"            3           2
-3.564e-05 x + 0.03194 x - 9.455 x + 1304"
412,"           3          2
3.018e-05 x - 0.0286 x + 9.033 x - 572.2"
413,"           3           2
1.308e-05 x - 0.01345 x + 4.532 x - 119.1"
414,"           3           2
-1.29e-05 x + 0.01215 x - 3.819 x + 781.8"
415,"            3          2
-1.932e-05 x + 0.0171 x - 4.969 x + 854.2"
416,"            3           2
-4.878e-05 x + 0.04477 x - 13.6 x + 1747"
417,"           3           2
-2.37e-05 x + 0.02231 x - 6.931 x + 1090"
418,"            3           2
-1.972e-05 x + 0.01726 x - 4.986 x + 852.1"
419,"           3           2
-3.14e-05 x + 0.02958 x - 9.231 x + 1332"
420,"           3            2
6.417e-06 x - 0.007113 x + 2.628 x + 55.57"
421,"            3           2
-4.951e-05 x + 0.04581 x - 13.99 x + 1789"
422,"            3           2
-3.185e-05 x + 0.02964 x - 9.062 x + 1287"
423,"            3          2
-1.664e-05 x + 0.0151 x - 4.444 x + 797.3"
424,"            3           2
-1.779e-05 x + 0.01608 x - 4.692 x + 812.5"
425,"            3           2
-2.531e-05 x + 0.02315 x - 6.905 x + 1039"
426,"            3           2
-1.376e-05 x + 0.01225 x - 3.522 x + 689.9"
427,"            3           2
-4.592e-05 x + 0.04238 x - 12.88 x + 1647"
428,"           3           2
1.378e-05 x - 0.01401 x + 4.822 x - 208.1"
429,"            3          2
-2.639e-05 x + 0.0247 x - 7.564 x + 1098"
430,"            3           2
-1.417e-05 x + 0.01281 x - 3.776 x + 694.4"
431,"            3            2
-3.904e-06 x + 0.003726 x - 1.138 x + 439"
432,"           3           2
1.113e-05 x - 0.01132 x + 3.855 x - 116.4"
433,"            3            2
-1.114e-05 x + 0.009565 x - 2.642 x + 547.2"
434,"            3           2
-2.158e-05 x + 0.01998 x - 6.1 x + 920.2"
435,"            3           2
-2.193e-05 x + 0.02054 x - 6.375 x + 959.9"
436,"            3            2
-5.181e-06 x + 0.004531 x - 1.31 x + 427.2"
437,"           3          2
7.524e-06 x - 0.0071 x + 2.196 x + 75.07"
438,"           3           2
-3.17e-05 x + 0.02964 x - 9.199 x + 1242"
439,"           3            2
-1.05e-05 x + 0.009774 x - 3.023 x + 607.4"
440,"            3            2
-6.023e-06 x + 0.005941 x - 1.966 x + 516.6"
441,"            3           2
-1.562e-05 x + 0.01421 x - 4.335 x + 738.1"
442,"            3           2
-1.261e-05 x + 0.01087 x - 3.097 x + 586.6"
443,"           3          2
2.488e-05 x - 0.0238 x + 7.541 x - 491.7"
444,"            3           2
-2.964e-05 x + 0.02724 x - 8.361 x + 1159"
445,"            3           2
-3.068e-05 x + 0.02854 x - 8.857 x + 1219"
446,"            3            2
-1.065e-05 x + 0.009913 x - 3.084 x + 625.7"
447,"            3             2
-6.515e-07 x + 3.843e-05 x + 0.1732 x + 268.6"
448,"           3            2
8.126e-07 x - 0.001857 x + 0.9328 x + 171.6"
449,"            3            2
-3.221e-06 x + 0.002411 x - 0.5595 x + 344.9"
450,"           3           2
-2.98e-05 x + 0.02784 x - 8.638 x + 1195"
451,"           3           2
2.512e-05 x - 0.02475 x + 8.091 x - 574.3"
452,"           3            2
9.415e-06 x - 0.009371 x + 3.08 x - 33.78"
453,"           3            2
9.367e-06 x - 0.009691 x + 3.286 x - 65.26"
454,"           3           2
2.449e-05 x - 0.02402 x + 7.79 x - 536"
455,"            3           2
-4.676e-05 x + 0.04267 x - 12.97 x + 1606"
456,"            3           2
-3.398e-05 x + 0.03052 x - 9.094 x + 1187"
457,"            3            2
-8.464e-06 x + 0.006228 x - 1.423 x + 383.3"
458,"            3           2
-1.286e-05 x + 0.01077 x - 2.971 x + 557.7"
459,"            3           2
-2.166e-05 x + 0.01942 x - 5.818 x + 865.9"
460,"            3          2
-1.979e-05 x + 0.0177 x - 5.289 x + 810"
461,"            3            2
-1.112e-05 x + 0.008705 x - 2.225 x + 466"
462,"           3            2
1.084e-05 x - 0.009951 x + 3.009 x - 19.36"
463,"            3           2
-6.411e-05 x + 0.05938 x - 18.33 x + 2166"
464,"            3           2
-2.995e-05 x + 0.02703 x - 8.17 x + 1109"
465,"            3           2
-2.186e-05 x + 0.02007 x - 6.206 x + 927.5"
466,"            3           2
-1.753e-05 x + 0.01605 x - 4.949 x + 794.5"
467,"           3           2
2.418e-05 x - 0.02285 x + 7.143 x - 458.2"
468,"            3            2
-8.085e-06 x + 0.006783 x - 1.925 x + 467.3"
469,"           3           2
3.918e-05 x - 0.03684 x + 11.44 x - 888.8"
470,"            3           2
-6.903e-05 x + 0.06423 x - 19.99 x + 2368"
471,"            3           2
-2.297e-05 x + 0.02111 x - 6.536 x + 973.7"
472,"            3           2
-3.098e-05 x + 0.02759 x - 8.228 x + 1116"
473,"            3           2
-1.299e-05 x + 0.01189 x - 3.658 x + 674.8"
474,"          3          2
8.47e-05 x - 0.0791 x + 24.57 x - 2239"
475,"           3            2
9.822e-06 x - 0.009665 x + 3.122 x - 29.67"
476,"            3            2
-8.553e-06 x + 0.007263 x - 2.085 x + 507.4"
477,"            3           2
-9.016e-05 x + 0.08261 x - 25.23 x + 2872"
478,"           3           2
9.589e-05 x - 0.08884 x + 27.32 x - 2482"
479,"           3           2
4.821e-05 x - 0.04647 x + 14.85 x - 1260"
480,"           3            2
2.267e-06 x - 0.002166 x + 0.6729 x + 252.1"
481,"            3           2
-1.536e-05 x + 0.01317 x - 3.764 x + 683.8"
482,"            3           2
-8.708e-05 x + 0.08063 x - 24.84 x + 2874"
483,"           3            2
8.736e-06 x - 0.007535 x + 2.111 x + 139"
484,"            3           2
-1.581e-05 x + 0.01368 x - 3.951 x + 715.1"
485,"            3           2
-4.353e-05 x + 0.03896 x - 11.62 x + 1491"
486,"           3           2
7.751e-05 x - 0.07188 x + 22.13 x - 1921"
487,"           3            2
2.138e-06 x - 0.002365 x + 0.8746 x + 239"
488,"           3           2
-5.96e-05 x + 0.05542 x - 17.13 x + 2110"
489,"            3           2
-5.266e-05 x + 0.04815 x - 14.64 x + 1834"
490,"            3           2
-1.364e-05 x + 0.01235 x - 3.67 x + 713"
491,"            3            2
-1.085e-05 x + 0.009308 x - 2.614 x + 596.2"
492,"            3           2
-3.539e-05 x + 0.03362 x - 10.64 x + 1483"
493,"            3           2
-4.155e-05 x + 0.03866 x - 12.01 x + 1609"
494,"            3           2
-2.153e-05 x + 0.02099 x - 6.808 x + 1102"
495,"           3           2
2.436e-05 x - 0.02225 x + 6.775 x - 318.9"
496,"            3           2
-1.392e-05 x + 0.01184 x - 3.281 x + 664.7"
497,"           3          2
1.486e-05 x - 0.0156 x + 5.366 x - 235.8"
498,"           3           2
1.834e-05 x - 0.01741 x + 5.506 x - 208.4"
499,"           3           2
3.081e-05 x - 0.02881 x + 8.989 x - 565.6"
500,"            3           2
-4.688e-05 x + 0.04184 x - 12.36 x + 1582"
501,"            3            2
-1.318e-06 x + 0.001584 x - 0.5914 x + 449.6"
502,"           3           2
-6.11e-05 x + 0.05562 x - 16.87 x + 2090"
503,"           3            2
9.083e-06 x - 0.008382 x + 2.565 x + 130.8"
504,"            3           2
-9.022e-05 x + 0.08303 x - 25.34 x + 2961"
505,"            3          2
-2.322e-05 x + 0.0208 x - 6.121 x + 989"
506,"          3           2
-6.9e-05 x + 0.06301 x - 19.09 x + 2318"
507,"            3             2
-1.076e-06 x + 0.0007771 x - 0.1286 x + 398.3"
508,"            3           2
-3.854e-05 x + 0.03457 x - 10.24 x + 1405"
509,"            3          2
-2.262e-05 x + 0.0193 x - 5.369 x + 890.1"
510,"            3           2
-3.893e-05 x + 0.03474 x - 10.23 x + 1401"
511,"           3           2
0.0001038 x - 0.09594 x + 29.63 x - 2648"
512,"           3            2
2.072e-06 x - 0.004292 x + 2.174 x + 88.42"
513,"            3           2
-2.629e-05 x + 0.02263 x - 6.331 x + 980.3"
514,"           3          2
4.878e-05 x - 0.0465 x + 14.86 x - 1181"
515,"           3            2
3.932e-06 x - 0.005098 x + 2.114 x + 124.9"
516,"            3           2
-2.112e-05 x + 0.01779 x - 4.829 x + 823.7"
517,"            3             2
-1.355e-06 x - 0.0007646 x + 0.9653 x + 219.7"
518,"           3           2
3.192e-05 x - 0.02923 x + 8.992 x - 523.1"
519,"           3           2
3.488e-05 x - 0.03275 x + 10.26 x - 661.2"
520,"            3           2
-9.692e-05 x + 0.08737 x - 26.16 x + 3010"
521,"            3           2
-2.686e-05 x + 0.02322 x - 6.57 x + 1017"
522,"            3           2
-3.324e-05 x + 0.02769 x - 7.492 x + 1059"
523,"           3           2
1.587e-05 x - 0.01646 x + 5.758 x - 270"
524,"            3           2
-4.102e-05 x + 0.03667 x - 10.83 x + 1459"
525,"            3          2
-3.117e-05 x + 0.0275 x - 7.989 x + 1165"
526,"           3           2
4.796e-05 x - 0.04662 x + 15.12 x - 1230"
527,"            3           2
-1.783e-05 x + 0.01504 x - 4.103 x + 764"
528,"           3           2
7.655e-05 x - 0.07203 x + 22.65 x - 1970"
529,"            3           2
-9.255e-05 x + 0.08378 x - 25.12 x + 2899"
530,"           3            2
3.357e-07 x - 0.002266 x + 1.42 x + 174.6"
531,"            3           2
-5.181e-05 x + 0.04616 x - 13.55 x + 1712"
532,"            3           2
-1.905e-05 x + 0.01533 x - 3.922 x + 714.4"
533,"            3           2
-3.731e-05 x + 0.03292 x - 9.621 x + 1331"
534,"           3           2
9.313e-05 x - 0.08493 x + 25.86 x - 2227"
535,"            3           2
-3.172e-05 x + 0.02791 x - 8.022 x + 1152"
536,"           3            2
2.916e-06 x - 0.004597 x + 2.096 x + 109.5"
537,"           3           2
-1.84e-05 x + 0.01616 x - 4.613 x + 830.2"
538,"            3           2
-3.121e-05 x + 0.02631 x - 7.202 x + 1037"
539,"           3           2
3.413e-05 x - 0.03291 x + 10.65 x - 755.9"
540,"           3           2
3.863e-05 x - 0.03617 x + 11.37 x - 802.2"
541,"           3           2
7.183e-05 x - 0.06691 x + 20.82 x - 1765"
542,"           3           2
4.126e-05 x - 0.03871 x + 12.16 x - 882.8"
543,"           3          2
8.634e-05 x - 0.0798 x + 24.63 x - 2142"
544,"            3           2
-0.0001019 x + 0.09233 x - 27.74 x + 3161"
545,"           3          2
9.661e-05 x - 0.0879 x + 26.68 x - 2304"
546,"            3           2
-5.774e-05 x + 0.05325 x - 16.3 x + 2054"
547,"           3         2
0.0001336 x - 0.125 x + 38.9 x - 3626"
548,"           3           2
2.706e-05 x - 0.02722 x + 9.11 x - 606.1"
549,"           3          2
0.0001756 x - 0.1621 x + 49.93 x - 4720"
550,"           3           2
4.576e-05 x - 0.04359 x + 13.89 x - 1061"
551,"            3           2
-2.307e-05 x + 0.01939 x - 5.312 x + 893"
552,"           3           2
2.477e-05 x - 0.02514 x + 8.503 x - 534.2"
553,"           3           2
6.913e-05 x - 0.06559 x + 20.79 x - 1778"
554,"            3         2
-2.906e-05 x + 0.023 x - 5.776 x + 876"
555,"            3          2
-0.0001652 x + 0.1487 x - 44.43 x + 4837"
556,"           3           2
8.313e-05 x - 0.07699 x + 23.86 x - 2037"
557,"           3          2
0.0001215 x - 0.1134 x + 35.36 x - 3243"
558,"           3           2
6.036e-05 x - 0.05658 x + 17.79 x - 1436"
559,"            3           2
-9.792e-05 x + 0.08745 x - 25.84 x + 2968"
560,"            3           2
-1.783e-05 x + 0.01313 x - 2.892 x + 611.5"
561,"            3            2
-1.452e-05 x + 0.009657 x - 1.724 x + 482.7"
562,"            3           2
-1.396e-05 x + 0.01127 x - 2.841 x + 656.7"
563,"            3           2
-2.084e-05 x + 0.01907 x - 5.694 x + 998.7"
564,"           3            2
2.573e-06 x - 0.004848 x + 2.365 x + 104.9"
565,"            3           2
-4.137e-05 x + 0.03639 x - 10.56 x + 1454"
566,"           3           2
1.184e-05 x - 0.01153 x + 3.816 x + 18.51"
567,"            3           2
-3.417e-05 x + 0.02914 x - 8.117 x + 1182"
568,"           3           2
-7.43e-05 x + 0.06641 x - 19.62 x + 2361"
569,"            3           2
-2.717e-05 x + 0.02354 x - 6.673 x + 1060"
570,"            3           2
-6.763e-05 x + 0.05882 x - 16.85 x + 2033"
571,"            3          2
-0.0001357 x + 0.1214 x - 36.01 x + 3991"
572,"           3            2
9.019e-06 x - 0.008197 x + 2.6 x + 162.9"
573,"           3           2
9.064e-05 x - 0.08312 x + 25.49 x - 2162"
574,"            3          2
-0.0001381 x + 0.1229 x - 36.27 x + 3996"
575,"           3           2
7.546e-05 x - 0.06841 x + 20.83 x - 1679"
576,"            3             2
-1.633e-06 x - 0.0004369 x + 0.843 x + 282"
577,"           3           2
1.694e-05 x - 0.01853 x + 6.7 x - 346"
578,"            3            2
-2.668e-06 x + 0.001023 x + 0.2534 x + 355.1"
579,"           3         2
0.0002892 x - 0.259 x + 77.41 x - 7278"
580,"           3          2
0.0001089 x - 0.1008 x + 31.31 x - 2820"
581,"           3           2
2.936e-05 x - 0.02831 x + 9.182 x - 568.8"
582,"            3           2
-6.458e-05 x + 0.05693 x - 16.57 x + 2018"
583,"           3          2
0.0001363 x - 0.1251 x + 38.33 x - 3499"
584,"           3          2
0.0002558 x - 0.2322 x + 70.28 x - 6672"
585,"            3          2
-0.0001489 x + 0.1295 x - 37.36 x + 4000"
586,"            3          2
-0.0001532 x + 0.1395 x - 42.31 x + 4691"
587,"           3         2
0.0001573 x - 0.143 x + 43.34 x - 3959"
588,"           3           2
-8.36e-05 x + 0.07312 x - 21.25 x + 2468"
589,"           3           2
6.657e-05 x - 0.06236 x + 19.44 x - 1601"
590,"           3           2
2.972e-06 x - 0.00318 x + 1.118 x + 288.2"
591,"            3          2
-0.0001311 x + 0.1199 x - 36.46 x + 4109"
592,"            3            2
-6.428e-06 x + 0.004209 x - 0.7578 x + 443.5"
593,"           3           2
9.221e-05 x - 0.08091 x + 23.67 x - 1885"
594,"            3           2
-8.475e-05 x + 0.07504 x - 22.1 x + 2593"
595,"           3            2
3.508e-06 x - 0.005334 x + 2.284 x + 127.8"
596,"            3          2
-0.0001424 x + 0.1261 x - 37.1 x + 4050"
597,"           3           2
6.518e-05 x - 0.05976 x + 18.31 x - 1444"
598,"           3            2
6.477e-06 x - 0.007177 x + 2.643 x + 111"
599,"            3           2
-7.313e-05 x + 0.06638 x - 19.97 x + 2424"
600,"           3           2
4.382e-05 x - 0.03998 x + 12.25 x - 825.4"
601,"           3            2
2.124e-06 x - 0.003679 x + 1.779 x + 174.7"
602,"            3           2
-6.691e-06 x + 0.00178 x + 0.8462 x + 203"
603,"           3           2
3.223e-05 x - 0.02987 x + 9.334 x - 547.5"
604,"            3           2
-2.791e-05 x + 0.02371 x - 6.557 x + 1020"
605,"           3          2
0.0003954 x - 0.3557 x + 106.8 x - 1.027e+04"
606,"            3           2
-6.396e-05 x + 0.05383 x - 14.8 x + 1743"
607,"          3           2
4.71e-05 x - 0.04667 x + 15.37 x - 1271"
608,"           3            2
3.093e-06 x - 0.004819 x + 2.123 x + 119.8"
609,"            3           2
-3.915e-05 x + 0.03335 x - 9.362 x + 1268"
610,"           3            2
4.044e-06 x - 0.005733 x + 2.399 x + 82.53"
611,"           3           2
4.564e-05 x - 0.04283 x + 13.45 x - 1026"
612,"           3           2
7.104e-05 x - 0.06393 x + 19.25 x - 1558"
613,"           3           2
9.785e-06 x - 0.01017 x + 3.555 x - 42.63"
614,"           3           2
-7.63e-05 x + 0.06846 x - 20.4 x + 2380"
615,"            3          2
-0.0001521 x + 0.1352 x - 39.98 x + 4289"
616,"            3          2
-0.0001321 x + 0.1183 x - 35.37 x + 3881"
617,"            3            2
-1.046e-05 x + 0.009228 x - 2.761 x + 630.6"
618,"            3          2
-6.915e-05 x + 0.0609 x - 17.82 x + 2075"
619,"            3          2
-0.0001633 x + 0.1469 x - 43.96 x + 4717"
620,"            3            2
-3.797e-06 x + 0.003037 x - 0.8225 x + 420.5"
621,"           3           2
-1.47e-05 x + 0.01158 x - 3.034 x + 606.6"
622,"            3          2
-4.643e-05 x + 0.0427 x - 13.15 x + 1692"
623,"           3          2
-0.000178 x + 0.1581 x - 46.79 x + 4952"
624,"            3           2
-7.921e-05 x + 0.06671 x - 18.68 x + 2076"
625,"           3         2
0.0002432 x - 0.218 x + 64.92 x - 6089"
626,"           3           2
0.0001019 x - 0.08907 x + 25.81 x - 2143"
627,"            3           2
-5.104e-05 x + 0.04201 x - 11.51 x + 1389"
628,"            3           2
-2.942e-05 x + 0.02528 x - 7.283 x + 1046"
629,"            3             2
-3.027e-06 x + 0.0006831 x + 0.3483 x + 257.4"
630,"            3           2
-4.951e-05 x + 0.04509 x - 13.67 x + 1718"
631,"           3          2
4.094e-05 x - 0.0379 x + 11.64 x - 843.9"
632,"           3           2
2.399e-05 x - 0.02111 x + 6.113 x - 235"
633,"           3           2
9.761e-05 x - 0.09035 x + 27.74 x - 2475"
634,"            3          2
-0.0003486 x + 0.3118 x - 92.92 x + 9575"
635,"            3         2
-0.0002571 x + 0.226 x - 66.31 x + 6847"
636,"           3           2
0.0001007 x - 0.08753 x + 25.3 x - 2070"
637,"            3          2
-0.0002601 x + 0.2323 x - 69.04 x + 7189"
638,"            3          2
-0.0001574 x + 0.1374 x - 39.9 x + 4219"
639,"       3            2
1e-05 x - 0.006512 x + 1.175 x + 326.4"
640,"           3           2
3.837e-05 x - 0.03439 x + 10.18 x - 632"
641,"           3           2
5.789e-05 x - 0.05416 x + 16.81 x - 1368"
642,"           3            2
7.805e-06 x - 0.004184 x + 0.3737 x + 421.5"
643,"           3          2
9.233e-05 x - 0.0847 x + 25.81 x - 2244"
644,"            3         2
-0.0001697 x + 0.152 x - 45.32 x + 4864"
645,"           3          2
-0.000158 x + 0.1401 x - 41.32 x + 4420"
646,"            3            2
-1.138e-05 x + 0.008172 x - 1.766 x + 473.3"
647,"            3           2
-2.952e-05 x + 0.02737 x - 8.442 x + 1234"
648,"            3           2
-5.266e-05 x + 0.04741 x - 14.16 x + 1772"
649,"           3           2
4.501e-05 x - 0.04107 x + 12.57 x - 917.1"
650,"            3             2
-2.851e-07 x + 6.624e-05 x + 0.07011 x + 354"
651,"           3           2
5.058e-05 x - 0.04605 x + 14.01 x - 1047"
652,"            3          2
-0.0001213 x + 0.1032 x - 29.09 x + 3093"
653,"           3           2
2.482e-05 x - 0.02405 x + 7.745 x - 448.9"
654,"           3          2
0.0001696 x - 0.1503 x + 44.43 x - 4001"
655,"            3           2
-6.282e-05 x + 0.05605 x - 16.6 x + 2011"
656,"           3          2
0.0001933 x - 0.1768 x + 53.86 x - 5080"
657,"            3            2
-7.367e-06 x + 0.005904 x - 1.488 x + 499.6"
658,"           3           2
4.579e-05 x - 0.04184 x + 12.8 x - 925.6"
659,"          3         2
0.000169 x - 0.153 x + 46.17 x - 4262"
660,"           3           2
3.689e-05 x - 0.03614 x + 11.81 x - 902.9"
661,"            3           2
-1.226e-05 x + 0.00925 x - 2.153 x + 526.9"
662,"           3          2
0.0001799 x - 0.1626 x + 49.08 x - 4571"
663,"           3           2
0.0001002 x - 0.09065 x + 27.43 x - 2412"
664,"           3           2
7.036e-05 x - 0.06124 x + 17.88 x - 1390"
